,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5212, 1 Series,2020,32495.0,Automatic,10.0,Diesel,145.0,48.7,2.0
5213, X2,2020,34999.0,Automatic,1217.0,Diesel,145.0,58.9,2.0
5214, X4,2020,40995.0,Automatic,10.0,Diesel,145.0,42.8,2.0
5215, X2,2020,37995.0,Automatic,2500.0,Petrol,145.0,34.0,2.0
5217, 3 Series,2017,17540.0,Automatic,35630.0,Diesel,145.0,62.8,2.0
5232, 1 Series,2020,27495.0,Semi-Auto,1500.0,Diesel,145.0,51.4,2.0
5234, 3 Series,2020,33495.0,Semi-Auto,4500.0,Diesel,145.0,48.7,2.0
5236, 2 Series,2018,19950.0,Semi-Auto,27312.0,Diesel,145.0,57.6,2.0
5240, 5 Series,2020,31995.0,Semi-Auto,6000.0,Hybrid,145.0,60.1,2.0
5241, 3 Series,2020,34995.0,Semi-Auto,10.0,Diesel,145.0,49.6,2.0
5242, X2,2020,32495.0,Semi-Auto,1255.0,Diesel,145.0,58.9,2.0
5243, 5 Series,2020,34995.0,Semi-Auto,10.0,Hybrid,145.0,49.6,2.0
5244, 1 Series,2020,31495.0,Semi-Auto,1250.0,Diesel,145.0,48.7,2.0
5245, 3 Series,2020,33995.0,Semi-Auto,4500.0,Diesel,145.0,50.4,2.0
5246, 3 Series,2020,36495.0,Semi-Auto,789.0,Diesel,145.0,49.6,2.0
5249, 2 Series,2020,25450.0,Semi-Auto,6.0,Diesel,145.0,49.6,2.0
5251, 5 Series,2020,29950.0,Semi-Auto,9.0,Hybrid,145.0,49.6,2.0
5252, 3 Series,2019,25450.0,Semi-Auto,11208.0,Diesel,145.0,52.3,2.0
5254, X3,2019,34450.0,Semi-Auto,5015.0,Diesel,145.0,54.3,2.0
5255, X2,2019,31950.0,Semi-Auto,6801.0,Diesel,145.0,58.9,2.0
5264, 5 Series,2019,38450.0,Automatic,14522.0,Diesel,145.0,62.8,2.0
5268, 3 Series,2019,22950.0,Semi-Auto,6414.0,Diesel,145.0,62.8,2.0
5269, 2 Series,2019,23450.0,Semi-Auto,3564.0,Petrol,145.0,50.4,2.0
5273, 4 Series,2017,18700.0,Semi-Auto,21950.0,Diesel,145.0,65.7,2.0
5274, 3 Series,2017,17150.0,Semi-Auto,35825.0,Diesel,145.0,62.8,2.0
5276, X2,2019,26499.0,Manual,2424.0,Diesel,145.0,49.6,2.0
5277, 3 Series,2019,27999.0,Semi-Auto,7035.0,Diesel,145.0,48.7,2.0
5278, 2 Series,2019,21999.0,Semi-Auto,9957.0,Diesel,145.0,49.6,2.0
5279, 6 Series,2019,31999.0,Semi-Auto,7994.0,Petrol,145.0,42.8,2.0
5280, 2 Series,2019,23999.0,Semi-Auto,6883.0,Petrol,145.0,47.9,2.0
5281, 5 Series,2019,39999.0,Semi-Auto,5877.0,Diesel,145.0,60.1,2.0
5282, X3,2019,36999.0,Automatic,1500.0,Diesel,145.0,54.3,2.0
5284, X3,2019,36999.0,Automatic,7105.0,Diesel,145.0,54.3,2.0
5285, 4 Series,2019,32995.0,Manual,3500.0,Petrol,145.0,46.3,2.0
5291, 4 Series,2019,26950.0,Semi-Auto,3849.0,Diesel,145.0,60.1,2.0
5292, X2,2019,26450.0,Manual,3172.0,Diesel,145.0,55.4,2.0
5293, 4 Series,2019,26950.0,Semi-Auto,4842.0,Diesel,145.0,60.1,2.0
5295, 4 Series,2019,26950.0,Semi-Auto,8812.0,Diesel,145.0,60.1,2.0
5296, Z4,2019,27450.0,Semi-Auto,7363.0,Petrol,145.0,38.2,2.0
5298, 4 Series,2019,33495.0,Automatic,99.0,Petrol,145.0,48.7,2.0
5299, X3,2019,36995.0,Automatic,3500.0,Diesel,145.0,54.3,2.0
5300, X3,2019,34950.0,Automatic,5325.0,Diesel,145.0,54.3,2.0
5301, X3,2019,36950.0,Automatic,2500.0,Diesel,145.0,54.3,2.0
5302, X3,2019,35999.0,Automatic,7000.0,Diesel,145.0,54.3,2.0
5305, 2 Series,2019,20950.0,Manual,4434.0,Diesel,145.0,64.2,2.0
5306, 1 Series,2018,19950.0,Semi-Auto,9271.0,Petrol,145.0,47.9,2.0
5310, 5 Series,2020,29450.0,Semi-Auto,10.0,Petrol,145.0,36.2,2.0
5311, 3 Series,2020,22950.0,Manual,11.0,Diesel,145.0,58.9,2.0
5312, 2 Series,2020,23450.0,Semi-Auto,8.0,Diesel,145.0,67.3,2.0
5313, 3 Series,2020,29950.0,Semi-Auto,20.0,Petrol,145.0,41.5,2.0
5315, X3,2019,33450.0,Semi-Auto,2839.0,Diesel,145.0,54.3,2.0
5316, 5 Series,2019,30450.0,Semi-Auto,4885.0,Diesel,145.0,60.1,2.0
5317, 4 Series,2019,26450.0,Semi-Auto,3989.0,Petrol,145.0,45.6,2.0
5319, 1 Series,2019,22950.0,Semi-Auto,4811.0,Diesel,145.0,60.1,2.0
5320, 4 Series,2020,26950.0,Semi-Auto,10.0,Diesel,145.0,65.7,2.0
5322, 3 Series,2019,31450.0,Semi-Auto,3000.0,Petrol,145.0,42.2,2.0
5324, 2 Series,2019,24950.0,Semi-Auto,4534.0,Diesel,145.0,46.3,2.0
5328, 2 Series,2019,20450.0,Semi-Auto,3344.0,Diesel,145.0,49.6,2.0
5329, 4 Series,2019,26450.0,Semi-Auto,3376.0,Diesel,145.0,60.1,2.0
5330, 3 Series,2019,23950.0,Semi-Auto,5445.0,Diesel,145.0,62.8,2.0
5332, 3 Series,2019,25950.0,Semi-Auto,2344.0,Diesel,145.0,62.8,2.0
5334, 2 Series,2019,18450.0,Manual,7293.0,Diesel,145.0,54.3,2.0
5339, X3,2019,31450.0,Semi-Auto,9053.0,Diesel,145.0,54.3,2.0
5340, X2,2019,26950.0,Semi-Auto,11386.0,Diesel,145.0,58.9,2.0
5341, 2 Series,2020,34950.0,Semi-Auto,1107.0,Diesel,145.0,62.8,2.0
5342, 2 Series,2020,32450.0,Semi-Auto,1118.0,Diesel,145.0,51.4,2.0
5344, 2 Series,2019,22950.0,Manual,9688.0,Diesel,145.0,65.7,2.0
5345, 2 Series,2019,21950.0,Semi-Auto,7423.0,Diesel,145.0,65.7,2.0
5346, 2 Series,2019,24950.0,Semi-Auto,13.0,Diesel,145.0,62.8,2.0
5347, 2 Series,2019,25450.0,Semi-Auto,13.0,Diesel,145.0,62.8,2.0
5348, X3,2019,34950.0,Semi-Auto,14.0,Diesel,145.0,54.3,2.0
5349, 4 Series,2019,30950.0,Semi-Auto,6212.0,Petrol,145.0,44.8,2.0
5350, 2 Series,2019,20950.0,Semi-Auto,6418.0,Petrol,145.0,47.9,2.0
5352, 2 Series,2019,21950.0,Manual,10.0,Diesel,145.0,64.2,2.0
5353, X2,2019,25450.0,Semi-Auto,9467.0,Diesel,145.0,50.4,2.0
5354, 3 Series,2019,28450.0,Semi-Auto,13998.0,Petrol,145.0,42.2,2.0
5355, 3 Series,2019,28450.0,Semi-Auto,14850.0,Diesel,145.0,48.7,2.0
5357, 3 Series,2019,33450.0,Semi-Auto,5004.0,Diesel,145.0,49.6,2.0
5358, Z4,2019,32450.0,Semi-Auto,9955.0,Petrol,145.0,38.7,2.0
5359, X2,2019,27450.0,Semi-Auto,14368.0,Diesel,145.0,58.9,2.0
5360, 3 Series,2019,33134.0,Semi-Auto,5.0,Diesel,145.0,52.3,2.0
5361, 1 Series,2018,20450.0,Semi-Auto,14602.0,Diesel,145.0,60.1,2.0
5363, X4,2017,23000.0,Semi-Auto,18441.0,Diesel,145.0,54.3,2.0
5369, 3 Series,2019,29500.0,Semi-Auto,5000.0,Diesel,145.0,48.7,2.0
5379, 2 Series,2019,30450.0,Semi-Auto,20.0,Diesel,145.0,62.8,2.0
5380, X3,2019,35450.0,Semi-Auto,8891.0,Diesel,145.0,54.3,2.0
5381, 4 Series,2019,37450.0,Semi-Auto,10.0,Diesel,145.0,60.1,2.0
5382, X2,2020,36950.0,Semi-Auto,10.0,Diesel,145.0,50.4,2.0
5383, 5 Series,2019,31450.0,Semi-Auto,500.0,Diesel,145.0,62.8,2.0
5386, 3 Series,2018,21450.0,Semi-Auto,5184.0,Diesel,145.0,64.2,2.0
5387, 2 Series,2020,29950.0,Semi-Auto,10.0,Diesel,145.0,48.7,2.0
5389, 3 Series,2020,39950.0,Semi-Auto,10.0,Diesel,145.0,48.7,2.0
5390, X2,2019,25450.0,Semi-Auto,5652.0,Diesel,145.0,47.9,2.0
5393, 3 Series,2019,31000.0,Semi-Auto,2974.0,Diesel,145.0,49.6,2.0
5394, 4 Series,2019,27000.0,Semi-Auto,100.0,Diesel,145.0,65.7,2.0
5395, 3 Series,2019,31000.0,Semi-Auto,100.0,Diesel,145.0,52.3,2.0
5397, 1 Series,2019,25000.0,Semi-Auto,1705.0,Diesel,145.0,51.4,2.0
5399, 3 Series,2019,30950.0,Semi-Auto,3724.0,Diesel,145.0,52.3,2.0
5402, 1 Series,2019,25950.0,Semi-Auto,6581.0,Diesel,145.0,67.3,2.0
5403, 3 Series,2019,29450.0,Semi-Auto,5392.0,Diesel,145.0,52.3,2.0
5404, X2,2020,31000.0,Semi-Auto,1121.0,Petrol,145.0,34.0,2.0
5405, Z4,2020,31000.0,Semi-Auto,1595.0,Petrol,145.0,38.7,2.0
5407, 3 Series,2019,27000.0,Semi-Auto,4814.0,Diesel,145.0,52.3,2.0
5408, 3 Series,2020,34000.0,Semi-Auto,1595.0,Diesel,145.0,50.4,2.0
5418, 3 Series,2020,32000.0,Semi-Auto,1798.0,Diesel,145.0,52.3,2.0
5419, 3 Series,2018,22995.0,Semi-Auto,8259.0,Petrol,145.0,48.7,2.0
5424, 1 Series,2017,13700.0,Automatic,20574.0,Diesel,145.0,70.6,2.0
5425, X3,2017,19391.0,Semi-Auto,58044.0,Diesel,145.0,54.3,2.0
5429, 3 Series,2020,29999.0,Semi-Auto,9.0,Diesel,145.0,50.4,2.0
5430, 6 Series,2020,33999.0,Semi-Auto,11.0,Petrol,145.0,42.8,2.0
5431, 3 Series,2020,25999.0,Manual,4.0,Diesel,145.0,54.3,2.0
5432, 4 Series,2020,39225.0,Semi-Auto,10.0,Petrol,145.0,48.7,2.0
5435, 2 Series,2016,17450.0,Semi-Auto,31473.0,Diesel,145.0,55.4,2.0
5436, X3,2020,36000.0,Semi-Auto,3116.0,Diesel,145.0,54.3,2.0
5437, 2 Series,2020,28000.0,Semi-Auto,1501.0,Diesel,145.0,65.7,2.0
5438, 1 Series,2020,27000.0,Semi-Auto,1501.0,Diesel,145.0,51.4,2.0
5440, X1,2019,29500.0,Semi-Auto,6000.0,Diesel,145.0,60.1,2.0
5442, X1,2017,19995.0,Semi-Auto,20570.0,Diesel,145.0,55.4,2.0
5443, 3 Series,2019,28000.0,Manual,6899.0,Diesel,145.0,54.3,2.0
5444, 3 Series,2019,29000.0,Semi-Auto,8555.0,Petrol,145.0,40.9,2.0
5445, X1,2019,25000.0,Semi-Auto,8650.0,Diesel,145.0,60.1,2.0
5449, 3 Series,2018,19995.0,Semi-Auto,21657.0,Diesel,145.0,62.8,2.0
5450, 5 Series,2019,41070.0,Automatic,10.0,Diesel,145.0,65.7,2.0
5451, 2 Series,2019,33440.0,Automatic,10.0,Diesel,145.0,64.2,2.0
5452, 4 Series,2019,34995.0,Automatic,10.0,Petrol,145.0,45.6,2.0
5454, 5 Series,2019,29888.0,Automatic,14139.0,Diesel,145.0,55.4,2.0
5457, 3 Series,2020,27999.0,Semi-Auto,6.0,Petrol,145.0,42.2,2.0
5465, 1 Series,2017,14500.0,Manual,13681.0,Diesel,145.0,65.7,2.0
5473, X3,2019,35564.0,Semi-Auto,642.0,Diesel,145.0,54.3,2.0
5476, Z4,2019,31488.0,Automatic,3644.0,Petrol,145.0,38.7,2.0
5479, 4 Series,2019,33995.0,Automatic,10.0,Diesel,145.0,60.1,2.0
5480, 4 Series,2019,32995.0,Automatic,10.0,Petrol,145.0,48.7,2.0
5481, 4 Series,2019,39995.0,Automatic,10.0,Diesel,145.0,60.1,2.0
5485, 3 Series,2019,27495.0,Manual,1841.0,Diesel,145.0,54.3,2.0
5486, 4 Series,2019,34995.0,Automatic,10.0,Petrol,145.0,48.7,2.0
5491, 1 Series,2017,13995.0,Semi-Auto,42430.0,Diesel,145.0,70.6,2.0
5494, X3,2019,36990.0,Semi-Auto,5104.0,Diesel,145.0,54.3,2.0
5495, X2,2019,27990.0,Semi-Auto,8592.0,Diesel,145.0,58.9,2.0
5507, 4 Series,2019,25488.0,Automatic,5627.0,Petrol,145.0,45.6,2.0
5509, 3 Series,2019,34995.0,Automatic,5873.0,Diesel,145.0,50.4,2.0
5512, 1 Series,2019,27888.0,Automatic,999.0,Diesel,145.0,51.4,2.0
5517, 3 Series,2019,31995.0,Automatic,999.0,Petrol,145.0,42.2,2.0
5522, 4 Series,2019,34590.0,Automatic,999.0,Petrol,145.0,45.6,2.0
5526, 5 Series,2020,40995.0,Semi-Auto,2712.0,Hybrid,145.0,55.4,2.0
5528, X1,2019,27995.0,Automatic,999.0,Petrol,145.0,35.3,2.0
5529, 3 Series,2019,30888.0,Manual,999.0,Diesel,145.0,54.3,2.0
5530, 5 Series,2019,30995.0,Automatic,999.0,Diesel,145.0,65.7,2.0
5531, 3 Series,2019,33888.0,Automatic,999.0,Diesel,145.0,50.4,2.0
5538, 2 Series,2019,19350.0,Automatic,10500.0,Diesel,145.0,51.4,2.0
5539, X3,2018,29222.0,Semi-Auto,9406.0,Diesel,145.0,54.3,2.0
5540, 3 Series,2019,29754.0,Semi-Auto,8853.0,Diesel,145.0,52.3,2.0
5543, 2 Series,2019,23113.0,Semi-Auto,8039.0,Petrol,145.0,47.9,2.0
5547, 3 Series,2019,21995.0,Semi-Auto,18000.0,Diesel,145.0,62.8,2.0
5553, 2 Series,2020,36771.0,Semi-Auto,485.0,Petrol,145.0,36.2,2.0
5556, X1,2019,25680.0,Automatic,1768.0,Diesel,145.0,65.7,2.0
5557, Z4,2019,31600.0,Automatic,2200.0,Petrol,145.0,37.2,2.0
5560, X3,2019,34454.0,Semi-Auto,10032.0,Diesel,145.0,54.3,2.0
5564, 5 Series,2019,28370.0,Semi-Auto,6251.0,Petrol,145.0,50.4,2.0
5565, 3 Series,2019,32050.0,Automatic,4700.0,Diesel,145.0,52.3,2.0
5566, 1 Series,2019,30900.0,Automatic,5345.0,Petrol,145.0,34.5,2.0
5571, 3 Series,2020,38991.0,Semi-Auto,132.0,Diesel,145.0,52.3,2.0
5572, X1,2020,36991.0,Semi-Auto,800.0,Diesel,145.0,60.1,2.0
5575, X3,2017,19950.0,Automatic,49100.0,Diesel,145.0,54.3,2.0
5577, X2,2020,39991.0,Semi-Auto,700.0,Petrol,145.0,34.0,2.0
5580, X1,2019,26020.0,Automatic,3197.0,Diesel,145.0,65.7,2.0
5581, 4 Series,2019,29920.0,Semi-Auto,5732.0,Diesel,145.0,60.1,2.0
5582, 4 Series,2019,27970.0,Semi-Auto,7383.0,Petrol,145.0,48.7,2.0
5585, X1,2018,22512.0,Semi-Auto,14100.0,Diesel,145.0,60.1,2.0
5586, Z4,2020,39991.0,Semi-Auto,202.0,Petrol,145.0,37.2,2.0
5589, X2,2019,23633.0,Manual,8100.0,Diesel,145.0,53.3,2.0
5590, 2 Series,2019,23872.0,Semi-Auto,1105.0,Diesel,145.0,52.3,2.0
5592, 2 Series,2019,22753.0,Semi-Auto,8020.0,Diesel,145.0,65.7,2.0
5593, 2 Series,2019,23722.0,Semi-Auto,123.0,Diesel,145.0,49.6,2.0
5594, 3 Series,2019,29822.0,Semi-Auto,1020.0,Diesel,145.0,52.3,2.0
5595, 1 Series,2019,29450.0,Semi-Auto,3743.0,Petrol,145.0,34.5,2.0
5599, 2 Series,2017,18490.0,Semi-Auto,14440.0,Diesel,145.0,64.2,2.0
5610, 3 Series,2019,21991.0,Semi-Auto,12245.0,Petrol,145.0,47.9,2.0
5621, X3,2016,19990.0,Semi-Auto,34325.0,Diesel,145.0,54.3,2.0
5622, 5 Series,2017,21790.0,Automatic,27744.0,Diesel,145.0,60.1,2.0
5626, 2 Series,2019,19490.0,Automatic,5809.0,Diesel,145.0,51.4,2.0
5627, 1 Series,2019,22890.0,Semi-Auto,1581.0,Diesel,145.0,74.3,2.0
5629, X2,2020,31990.0,Semi-Auto,5.0,Petrol,145.0,39.8,2.0
5631, X2,2018,25490.0,Semi-Auto,10597.0,Diesel,145.0,58.9,2.0
5632, 4 Series,2019,24888.0,Manual,8129.0,Petrol,145.0,46.3,2.0
5636, 3 Series,2019,31990.0,Automatic,9850.0,Diesel,145.0,52.3,2.0
5637, 3 Series,2019,34990.0,Automatic,7250.0,Diesel,145.0,49.6,2.0
5638, 2 Series,2019,25950.0,Automatic,5000.0,Diesel,145.0,48.7,2.0
5639, 3 Series,2019,31995.0,Automatic,7693.0,Diesel,145.0,52.3,2.0
5641, X1,2019,28383.0,Manual,999.0,Diesel,145.0,68.9,2.0
5643, 4 Series,2019,30888.0,Automatic,3309.0,Diesel,145.0,60.1,2.0
5648, X1,2017,19490.0,Automatic,19090.0,Diesel,145.0,65.7,2.0
5651, 3 Series,2019,29890.0,Automatic,5211.0,Diesel,145.0,52.3,2.0
5652, 3 Series,2019,31990.0,Automatic,5.0,Petrol,145.0,42.2,2.0
5653, 2 Series,2020,28995.0,Semi-Auto,5.0,Diesel,145.0,67.3,2.0
5654, 5 Series,2017,22490.0,Semi-Auto,26002.0,Diesel,145.0,68.9,2.0
5655, 2 Series,2020,28490.0,Semi-Auto,5.0,Petrol,145.0,50.4,2.0
5656, 1 Series,2020,32990.0,Semi-Auto,6870.0,Diesel,145.0,48.7,2.0
5658, 4 Series,2019,31990.0,Automatic,7800.0,Petrol,145.0,44.8,2.0
5660, X2,2019,34490.0,Automatic,5730.0,Petrol,145.0,34.0,2.0
5662, 3 Series,2018,21990.0,Semi-Auto,8426.0,Petrol,145.0,48.7,2.0
5663, 4 Series,2018,21990.0,Semi-Auto,20611.0,Diesel,145.0,60.1,2.0
5664, 3 Series,2019,30950.0,Semi-Auto,7586.0,Petrol,145.0,41.5,2.0
5668, 3 Series,2019,35990.0,Automatic,6393.0,Diesel,145.0,52.3,2.0
5669, 3 Series,2019,29990.0,Automatic,7337.0,Diesel,145.0,52.3,2.0
5670, 1 Series,2019,33990.0,Automatic,9599.0,Petrol,145.0,34.5,2.0
5671, 3 Series,2019,32990.0,Automatic,9892.0,Diesel,145.0,48.7,2.0
5672, 1 Series,2019,31990.0,Automatic,4920.0,Petrol,145.0,34.5,2.0
5675, 4 Series,2020,26990.0,Semi-Auto,7.0,Petrol,145.0,48.7,2.0
5676, 3 Series,2020,34990.0,Semi-Auto,4100.0,Petrol,145.0,41.5,2.0
5677, 1 Series,2017,16790.0,Manual,15468.0,Petrol,145.0,46.3,2.0
5678, 3 Series,2020,36990.0,Semi-Auto,2475.0,Petrol,145.0,40.4,2.0
5680, 1 Series,2020,32995.0,Semi-Auto,5.0,Diesel,145.0,48.7,2.0
5684, X3,2016,20931.0,Semi-Auto,38489.0,Diesel,145.0,54.3,2.0
5698, 5 Series,2020,30995.0,Semi-Auto,999.0,Hybrid,145.0,49.6,2.0
5699, X3,2020,35995.0,Semi-Auto,4373.0,Diesel,145.0,54.3,2.0
5710, 3 Series,2019,32888.0,Automatic,13136.0,Petrol,145.0,42.2,2.0
5711, 5 Series,2019,34888.0,Automatic,948.0,Diesel,145.0,55.4,2.0
5712, 1 Series,2019,28888.0,Automatic,999.0,Diesel,145.0,48.7,2.0
5714, 3 Series,2019,29888.0,Manual,2454.0,Diesel,145.0,54.3,2.0
5715, 4 Series,2019,29888.0,Manual,999.0,Petrol,145.0,46.3,2.0
5719, X1,2017,21500.0,Automatic,25100.0,Diesel,145.0,57.6,2.0
5727, 1 Series,2017,15888.0,Automatic,20890.0,Diesel,145.0,68.9,2.0
5729, 3 Series,2020,35000.0,Semi-Auto,1986.0,Petrol,145.0,40.4,2.0
5732, 4 Series,2019,24750.0,Semi-Auto,4642.0,Petrol,145.0,45.6,2.0
5734, 3 Series,2018,17995.0,Semi-Auto,40456.0,Diesel,145.0,64.2,2.0
5735, 3 Series,2019,25888.0,Automatic,2258.0,Diesel,145.0,62.8,2.0
5738, 4 Series,2019,28888.0,Automatic,3419.0,Diesel,145.0,60.1,2.0
5742, X2,2020,33000.0,Semi-Auto,3986.0,Petrol,145.0,34.0,2.0
5744, 2 Series,2020,34000.0,Semi-Auto,2986.0,Petrol,145.0,36.2,2.0
5746, X1,2020,26750.0,Automatic,1000.0,Diesel,145.0,47.9,2.0
5752, 3 Series,2019,26000.0,Semi-Auto,4315.0,Petrol,145.0,42.2,2.0
5753, X1,2017,20000.0,Semi-Auto,24150.0,Diesel,145.0,57.6,2.0
5754, 3 Series,2019,26000.0,Semi-Auto,5358.0,Diesel,145.0,52.3,2.0
5766, 1 Series,2020,27840.0,Semi-Auto,150.0,Diesel,145.0,51.4,2.0
5767, 4 Series,2019,32440.0,Manual,3792.0,Diesel,145.0,62.8,2.0
5768, 2 Series,2020,36840.0,Semi-Auto,2422.0,Petrol,145.0,36.2,2.0
5774, 3 Series,2019,29464.0,Semi-Auto,4251.0,Petrol,145.0,42.2,2.0
5775, X2,2019,32130.0,Semi-Auto,11571.0,Petrol,145.0,34.0,2.0
5776, 1 Series,2019,30420.0,Semi-Auto,10159.0,Petrol,145.0,34.5,2.0
5783, 2 Series,2019,28630.0,Semi-Auto,2564.0,Diesel,145.0,67.3,2.0
5784, X1,2019,25730.0,Semi-Auto,4495.0,Petrol,145.0,38.2,2.0
5792, X1,2019,25843.0,Semi-Auto,7117.0,Diesel,145.0,60.1,2.0
5801, X1,2017,21500.0,Semi-Auto,24814.0,Diesel,145.0,55.4,2.0
5808, 3 Series,2019,27555.0,Manual,7887.0,Diesel,145.0,54.3,2.0
5810, X2,2019,29343.0,Semi-Auto,1644.0,Petrol,145.0,36.2,2.0
5813, X1,2019,25916.0,Automatic,4230.0,Diesel,145.0,60.1,2.0
5814, 2 Series,2019,21876.0,Automatic,7910.0,Diesel,145.0,64.2,2.0
5815, 4 Series,2016,18536.0,Automatic,32814.0,Petrol,145.0,48.7,2.0
5828, 3 Series,2019,21444.0,Semi-Auto,6329.0,Diesel,145.0,55.4,2.0
5831, 3 Series,2018,16999.0,Manual,7000.0,Diesel,145.0,67.3,2.0
5832, 3 Series,2019,28999.0,Automatic,11681.0,Diesel,145.0,52.3,2.0
5833, 4 Series,2019,30140.0,Automatic,7583.0,Diesel,145.0,60.1,2.0
5834, 3 Series,2019,34700.0,Semi-Auto,6006.0,Diesel,145.0,49.6,2.0
5836, X1,2019,24850.0,Automatic,9784.0,Diesel,145.0,60.1,2.0
5837, 3 Series,2019,18999.0,Automatic,11749.0,Diesel,145.0,62.8,2.0
5838, 1 Series,2019,16555.0,Manual,9451.0,Diesel,145.0,68.9,2.0
5839, 1 Series,2019,18999.0,Automatic,1000.0,Diesel,145.0,70.6,2.0
5842, 4 Series,2019,27700.0,Manual,110.0,Petrol,145.0,46.3,2.0
5847, X1,2016,18500.0,Automatic,27000.0,Diesel,145.0,55.4,2.0
5850, X2,2019,35470.0,Automatic,1566.0,Diesel,145.0,58.9,2.0
5855, 5 Series,2018,24999.0,Semi-Auto,17371.0,Diesel,145.0,62.8,2.0
5856, 3 Series,2019,27999.0,Automatic,9214.0,Diesel,145.0,52.3,2.0
5857, 5 Series,2019,28999.0,Automatic,13000.0,Petrol,145.0,47.9,2.0
5863, 2 Series,2019,23150.0,Semi-Auto,5035.0,Diesel,145.0,49.6,2.0
5864, 2 Series,2019,20950.0,Manual,2178.0,Diesel,145.0,51.4,2.0
5866, 3 Series,2019,29999.0,Automatic,12143.0,Diesel,145.0,52.3,2.0
5867, X3,2019,34999.0,Automatic,12774.0,Diesel,145.0,54.3,2.0
5868, 2 Series,2019,27995.0,Automatic,110.0,Diesel,145.0,64.2,2.0
5869, 5 Series,2019,26888.0,Automatic,8070.0,Diesel,145.0,65.7,2.0
5870, 4 Series,2019,26995.0,Manual,110.0,Petrol,145.0,46.3,2.0
5871, 2 Series,2019,20555.0,Automatic,9736.0,Petrol,145.0,50.4,2.0
5872, 2 Series,2019,20999.0,Automatic,37.0,Petrol,145.0,47.9,2.0
5874, X3,2019,31436.0,Automatic,6172.0,Diesel,145.0,54.3,2.0
5875, 4 Series,2019,22680.0,Automatic,9820.0,Petrol,145.0,45.6,2.0
5878, X1,2019,31280.0,Semi-Auto,2865.0,Diesel,145.0,36.7,2.0
5879, X2,2019,32740.0,Automatic,3857.0,Petrol,145.0,39.2,2.0
5880, 3 Series,2019,31630.0,Automatic,4400.0,Diesel,145.0,52.3,2.0
5882, 3 Series,2019,28000.0,Semi-Auto,8653.0,Petrol,145.0,46.3,2.0
5884, 3 Series,2019,32999.0,Automatic,4418.0,Diesel,145.0,49.6,2.0
5886, 3 Series,2019,23222.0,Semi-Auto,11010.0,Diesel,145.0,54.3,2.0
5887, 5 Series,2019,29999.0,Automatic,3936.0,Petrol,145.0,47.9,2.0
5888, 2 Series,2019,20999.0,Semi-Auto,4923.0,Petrol,145.0,47.9,2.0
5889, 3 Series,2019,27999.0,Automatic,14590.0,Diesel,145.0,52.3,2.0
5891, X2,2019,38350.0,Automatic,99.0,Diesel,145.0,58.9,2.0
5892, 3 Series,2019,31995.0,Manual,894.0,Diesel,145.0,54.3,2.0
5893, X1,2019,27888.0,Manual,99.0,Diesel,145.0,48.7,2.0
5895, X3,2019,34500.0,Automatic,1000.0,Diesel,145.0,54.3,2.0
5896, 2 Series,2019,27995.0,Automatic,99.0,Diesel,145.0,47.1,2.0
5899, 5 Series,2019,29995.0,Automatic,1000.0,Petrol,145.0,50.4,2.0
5902, 3 Series,2020,32995.0,Semi-Auto,10.0,Diesel,145.0,50.4,2.0
5905, X3,2019,35600.0,Semi-Auto,1299.0,Diesel,145.0,54.3,2.0
5906, 5 Series,2019,33444.0,Semi-Auto,4118.0,Petrol,145.0,46.3,2.0
5909, 1 Series,2019,25999.0,Semi-Auto,575.0,Diesel,145.0,62.8,2.0
5911, 2 Series,2018,18999.0,Automatic,254.0,Petrol,145.0,38.2,2.0
5912, 4 Series,2019,28999.0,Semi-Auto,1000.0,Diesel,145.0,65.7,2.0
5914, 3 Series,2019,29555.0,Automatic,5035.0,Diesel,145.0,50.4,2.0
5915, 4 Series,2019,31995.0,Manual,110.0,Diesel,145.0,55.4,2.0
5916, X1,2019,25999.0,Automatic,1100.0,Diesel,145.0,60.1,2.0
5917, 4 Series,2019,35000.0,Automatic,110.0,Diesel,145.0,65.7,2.0
5918, 4 Series,2019,22999.0,Automatic,1000.0,Diesel,145.0,60.1,2.0
5922, X1,2017,19750.0,Semi-Auto,19159.0,Diesel,145.0,60.1,2.0
5923, 2 Series,2016,16995.0,Semi-Auto,37573.0,Diesel,145.0,55.4,2.0
5927, 3 Series,2019,34995.0,Semi-Auto,4255.0,Diesel,145.0,49.6,2.0
5928, 3 Series,2019,25995.0,Semi-Auto,5687.0,Diesel,145.0,52.3,2.0
5930, X3,2019,36990.0,Semi-Auto,5922.0,Diesel,145.0,54.3,2.0
5931, 3 Series,2019,27990.0,Manual,3319.0,Diesel,145.0,54.3,2.0
5933, 3 Series,2019,34999.0,Automatic,20329.0,Diesel,145.0,48.7,2.0
5937, 3 Series,2016,14999.0,Manual,26307.0,Petrol,145.0,47.9,2.0
5938, 3 Series,2018,18700.0,Semi-Auto,42565.0,Diesel,145.0,64.2,2.0
5941, X3,2016,17495.0,Semi-Auto,31100.0,Diesel,145.0,54.3,2.0
5947, 2 Series,2020,22000.0,Automatic,5436.0,Diesel,145.0,67.3,2.0
5950, 5 Series,2019,29555.0,Automatic,15094.0,Diesel,145.0,65.7,2.0
